# http://api.metagenomics.anl.gov/1/matrix/function?id=mgm4664884.3&group_level=function&source=Subsystems&hit_type=single&result_type=abundance&evalue=1&identity=60&length=15&taxid=0
Taxon	Taxonomy	mgm4664884.3	
SS08342	Cell Wall and Capsule;Cell wall of Mycobacteria;mycolic_acid_synthesis;3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.41)	1836	
SS08344	Cell Wall and Capsule;Cell wall of Mycobacteria;mycolic_acid_synthesis;Acyl carrier protein	384	
SS08345	Cell Wall and Capsule;Cell wall of Mycobacteria;mycolic_acid_synthesis;acyl-CoA synthetase	502	
SS08347	Cell Wall and Capsule;Cell wall of Mycobacteria;mycolic_acid_synthesis;Cyclopropane-fatty-acyl-phospholipid synthase 1, CmaA1 (EC 2.1.1.79)	8	
SS08348	Cell Wall and Capsule;Cell wall of Mycobacteria;mycolic_acid_synthesis;Cyclopropane-fatty-acyl-phospholipid synthase 2, CmaA2 (EC 2.1.1.79)	5	
SS08349	Cell Wall and Capsule;Cell wall of Mycobacteria;mycolic_acid_synthesis;Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9)	958	
SS08350	Cell Wall and Capsule;Cell wall of Mycobacteria;mycolic_acid_synthesis;FATTY-ACID-CoA LIGASE FADD26 (FATTY-ACID-COA SYNTHETASE) (FATTY-ACID-CoA SYNTHASE)	1	
SS08351	Cell Wall and Capsule;Cell wall of Mycobacteria;mycolic_acid_synthesis;Malonyl CoA-acyl carrier protein transacylase (EC 2.3.1.39)	1144	
SS08352	Cell Wall and Capsule;Cell wall of Mycobacteria;mycolic_acid_synthesis;Methoxy mycolic acid synthase 1 MmaA1 (EC 2.1.1.-)	2	
SS08353	Cell Wall and Capsule;Cell wall of Mycobacteria;mycolic_acid_synthesis;METHOXY MYCOLIC ACID SYNTHASE 2 MMAA2 (METHYL MYCOLIC ACID SYNTHASE 2) (MMA2) (HYDROXY MYCOLIC ACID SYNTHASE)	3	
SS08354	Cell Wall and Capsule;Cell wall of Mycobacteria;mycolic_acid_synthesis;METHOXY MYCOLIC ACID SYNTHASE 3 MMAA3 (METHYL MYCOLIC ACID SYNTHASE 3) (MMA3) (HYDROXY MYCOLIC ACID SYNTHASE)	3	
SS08355	Cell Wall and Capsule;Cell wall of Mycobacteria;mycolic_acid_synthesis;METHOXY MYCOLIC ACID SYNTHASE 4 MMAA4 (METHYL MYCOLIC ACID SYNTHASE 4) (MMA4) (HYDROXY MYCOLIC ACID SYNTHASE)	6	
SS08356	Cell Wall and Capsule;Cell wall of Mycobacteria;mycolic_acid_synthesis;MYCOLIC ACID SYNTHASE (PcaA/UmaA2) (CYCLOPROPANE SYNTHASE)	2	
SS08357	Cell Wall and Capsule;Cell wall of Mycobacteria;mycolic_acid_synthesis;Phenolpthiocerol synthesis polyketide synthase ppsA	39	
SS08358	Cell Wall and Capsule;Cell wall of Mycobacteria;mycolic_acid_synthesis;Phenolpthiocerol synthesis polyketide synthase ppsB	39	
SS08359	Cell Wall and Capsule;Cell wall of Mycobacteria;mycolic_acid_synthesis;PHENOLPTHIOCEROL SYNTHESIS TYPE-I POLYKETIDE SYNTHASE PPSC	73	
SS08360	Cell Wall and Capsule;Cell wall of Mycobacteria;mycolic_acid_synthesis;PHENOLPTHIOCEROL SYNTHESIS TYPE-I POLYKETIDE SYNTHASE PPSD	28	
SS08361	Cell Wall and Capsule;Cell wall of Mycobacteria;mycolic_acid_synthesis;PHENOLPTHIOCEROL SYNTHESIS TYPE-I POLYKETIDE SYNTHASE PPSE	20	
SS08363	Cell Wall and Capsule;Cell wall of Mycobacteria;mycolic_acid_synthesis;POSSIBLE CONSERVED POLYKETIDE SYNTHASE ASSOCIATED PROTEIN PAPA5	4	
SS08364	Cell Wall and Capsule;Cell wall of Mycobacteria;mycolic_acid_synthesis;POSSIBLE LINOLEOYL-CoA DESATURASE (DELTA(6)-DESATURASE)	63	
SS08365	Cell Wall and Capsule;Cell wall of Mycobacteria;mycolic_acid_synthesis;POSSIBLE MYCOLIC ACID SYNTHASE UMAA1	3	
SS08366	Cell Wall and Capsule;Cell wall of Mycobacteria;mycolic_acid_synthesis;Probable acyl-[acyl-carrier protein] desaturase DESA1 (Acyl-[ACP] desaturase) (Stearoyl-ACP desaturase) (Protein DES) (EC 1.14.19.2)	4	
SS08367	Cell Wall and Capsule;Cell wall of Mycobacteria;mycolic_acid_synthesis;PROBABLE DAUNORUBICIN-DIM-TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER DRRA	8	
SS08369	Cell Wall and Capsule;Cell wall of Mycobacteria;mycolic_acid_synthesis;PROBABLE DAUNORUBICIN-DIM-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER DRRC	1	
SS08370	Cell Wall and Capsule;Cell wall of Mycobacteria;mycolic_acid_synthesis;PROBABLE MULTIFUNCTIONAL MYCOCEROSIC ACID SYNTHASE MEMBRANE-ASSOCIATED MAS	20	
SS08371	Cell Wall and Capsule;Cell wall of Mycobacteria;mycolic_acid_synthesis;SECRETED ANTIGEN 85-A FBPA (MYCOLYL TRANSFERASE 85A) (FIBRONECTIN-BINDING PROTEIN A) (ANTIGEN 85 COMPLEX A)	1	
SS08372	Cell Wall and Capsule;Cell wall of Mycobacteria;mycolic_acid_synthesis;SECRETED ANTIGEN 85-B FBPB (85B) (ANTIGEN 85 COMPLEX B) (MYCOLYL TRANSFERASE 85B) (FIBRONECTIN-BINDING PROTEIN B) (EXTRACELLULAR ALPHA-ANTIGEN)	3	
SS08373	Cell Wall and Capsule;Cell wall of Mycobacteria;mycolic_acid_synthesis;SECRETED ANTIGEN 85-C FBPC (85C) (ANTIGEN 85 COMPLEX C) (AG58C) (MYCOLYL TRANSFERASE 85C) (FIBRONECTIN-BINDING PROTEIN C)	1	
SS08374	Fatty Acids, Lipids, and Isoprenoids;Isoprenoids;Myxoxanthophyll_biosynthesis_in_Cyanobacteria;2'-O-glycosyltransferase CruG	2	
SS08375	Fatty Acids, Lipids, and Isoprenoids;Isoprenoids;Myxoxanthophyll_biosynthesis_in_Cyanobacteria;Beta-carotene hydroxylase	6	
SS08376	Fatty Acids, Lipids, and Isoprenoids;Isoprenoids;Myxoxanthophyll_biosynthesis_in_Cyanobacteria;C-1'-hydroxylase CruF	3	
SS08378	Carbohydrates;Aminosugars;N-Acetyl-Galactosamine_and_Galactosamine_Utilization;6-phosphofructokinase (EC 2.7.1.11)	737	
SS08380	Carbohydrates;Aminosugars;N-Acetyl-Galactosamine_and_Galactosamine_Utilization;Beta-hexosaminidase (EC 3.2.1.52)	720	
SS08383	Carbohydrates;Aminosugars;N-Acetyl-Galactosamine_and_Galactosamine_Utilization;GALNS arylsulfatase regulator (Fe-S oxidoreductase)	12	
SS08384	Carbohydrates;Aminosugars;N-Acetyl-Galactosamine_and_Galactosamine_Utilization;Hypothetical secreted sugar oxidoreductase, Gfo/Idh/MocA family, GalNAc-related	12	
SS08386	Carbohydrates;Aminosugars;N-Acetyl-Galactosamine_and_Galactosamine_Utilization;N-acetylgalactosamine-6-phosphate deacetylase (EC 3.5.1.25)	1	
SS08388	Carbohydrates;Aminosugars;N-Acetyl-Galactosamine_and_Galactosamine_Utilization;N-acetylgalactosamine 6-sulfate sulfatase (GALNS)	31	
SS08389	Carbohydrates;Aminosugars;N-Acetyl-Galactosamine_and_Galactosamine_Utilization;Predicted galactosamine-6-phosphate isomerase (EC 5.3.1.-)	19	
SS08402	Carbohydrates;Aminosugars;N-Acetyl-Galactosamine_and_Galactosamine_Utilization;Tagatose-1,6-bisphosphate aldolase AgaY (EC 4.1.2.-)	6	
SS08403	Carbohydrates;Aminosugars;N-Acetyl-Galactosamine_and_Galactosamine_Utilization;Tagatose-6-phosphate kinase AgaZ (EC 2.7.1.144)	11	
SS08405	Carbohydrates;Aminosugars;N-Acetyl-Galactosamine_and_Galactosamine_Utilization;Transcriptional repressor of aga operon	7	
SS08406	Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD and NADP;NAD_and_NADP_cofactor_biosynthesis_global;3-hydroxyanthranilate 3,4-dioxygenase (EC 1.13.11.6)	65	
SS08407	Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD and NADP;NAD_and_NADP_cofactor_biosynthesis_global;ADP-ribose pyrophosphatase (EC 3.6.1.13)	227	
SS08408	Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD and NADP;NAD_and_NADP_cofactor_biosynthesis_global;Amidases related to nicotinamidase	86	
SS08409	Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD and NADP;NAD_and_NADP_cofactor_biosynthesis_global;Glutamine amidotransferase chain of NAD synthetase	1207	
SS08410	Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD and NADP;NAD_and_NADP_cofactor_biosynthesis_global;Indoleamine 2,3-dioxygenase (EC 1.13.11.52)	15	
SS08412	Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD and NADP;NAD_and_NADP_cofactor_biosynthesis_global;Kynureninase (EC 3.7.1.3)	229	
SS08413	Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD and NADP;NAD_and_NADP_cofactor_biosynthesis_global;Kynurenine 3-monooxygenase (EC 1.14.13.9)	72	
SS08414	Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD and NADP;NAD_and_NADP_cofactor_biosynthesis_global;Kynurenine formamidase, bacterial (EC 3.5.1.9)	79	
SS08415	Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD and NADP;NAD_and_NADP_cofactor_biosynthesis_global;Kynurenine formamidase (EC 3.5.1.9)	9	
SS08417	Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD and NADP;NAD_and_NADP_cofactor_biosynthesis_global;L-Aspartate dehydrogenase (EC 1.4.1.21)	63	
SS08418	Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD and NADP;NAD_and_NADP_cofactor_biosynthesis_global;L-aspartate oxidase (EC 1.4.3.16)	584	
SS08419	Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD and NADP;NAD_and_NADP_cofactor_biosynthesis_global;NAD kinase (EC 2.7.1.23)	360	
SS08422	Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD and NADP;NAD_and_NADP_cofactor_biosynthesis_global;NAD synthetase (EC 6.3.1.5)	1259	
SS08425	Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD and NADP;NAD_and_NADP_cofactor_biosynthesis_global;Niacin transporter NiaP	71	
SS08426	Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD and NADP;NAD_and_NADP_cofactor_biosynthesis_global;Nicotinamidase (EC 3.5.1.19)	267	
SS08427	Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD and NADP;NAD_and_NADP_cofactor_biosynthesis_global;Nicotinamidase family protein YcaC	140	
SS08428	Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD and NADP;NAD_and_NADP_cofactor_biosynthesis_global;Nicotinamidase/isochorismatase family protein	83	
SS08429	Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD and NADP;NAD_and_NADP_cofactor_biosynthesis_global;Nicotinamide-nucleotide adenylyltransferase (EC 2.7.7.1)	1	
SS08430	Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD and NADP;NAD_and_NADP_cofactor_biosynthesis_global;Nicotinamide-nucleotide adenylyltransferase (EC 2.7.7.1), eukaryotic PNAT family	1	
SS08431	Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD and NADP;NAD_and_NADP_cofactor_biosynthesis_global;Nicotinamide-nucleotide adenylyltransferase, NadM family (EC 2.7.7.1)	4	
SS08432	Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD and NADP;NAD_and_NADP_cofactor_biosynthesis_global;Nicotinamide-nucleotide adenylyltransferase, NadR family (EC 2.7.7.1)	2	
SS08433	Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD and NADP;NAD_and_NADP_cofactor_biosynthesis_global;Nicotinamide phosphoribosyltransferase (EC 2.4.2.12)	35	
SS08434	Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD and NADP;NAD_and_NADP_cofactor_biosynthesis_global;Nicotinate-nucleotide adenylyltransferase (EC 2.7.7.18)	192	
SS08435	Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD and NADP;NAD_and_NADP_cofactor_biosynthesis_global;Nicotinate-nucleotide adenylyltransferase (EC 2.7.7.18), eukaryotic PNAT family	1	
SS08437	Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD and NADP;NAD_and_NADP_cofactor_biosynthesis_global;Nicotinate phosphoribosyltransferase (EC 2.4.2.11)	557	
SS08442	Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD and NADP;NAD_and_NADP_cofactor_biosynthesis_global;N-Ribosylnicotinamide phosphorylase (EC 2.4.2.1)	89	
SS08443	Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD and NADP;NAD_and_NADP_cofactor_biosynthesis_global;Nudix-related transcriptional regulator NrtR	37	
SS08445	Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD and NADP;NAD_and_NADP_cofactor_biosynthesis_global;Quinolinate phosphoribosyltransferase [decarboxylating] (EC 2.4.2.19)	414	
SS08446	Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD and NADP;NAD_and_NADP_cofactor_biosynthesis_global;Quinolinate synthetase (EC 2.5.1.72)	517	
SS08447	Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD and NADP;NAD_and_NADP_cofactor_biosynthesis_global;Ribosylnicotinamide kinase (EC 2.7.1.22)	10	
SS08448	Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD and NADP;NAD_and_NADP_cofactor_biosynthesis_global;Ribosylnicotinamide kinase, eukaryotic (EC 2.7.1.22)	1	
SS08449	Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD and NADP;NAD_and_NADP_cofactor_biosynthesis_global;Ribosyl nicotinamide transporter, PnuC-like	2	
SS08452	Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD and NADP;NAD_and_NADP_cofactor_biosynthesis_global;Tryptophan 2,3-dioxygenase (EC 1.13.11.11)	211	
SS08453	Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD and NADP;NAD_consumption;Actin-ADP-ribosyltransferase, toxin SpvB	5	
SS08454	Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD and NADP;NAD_consumption;DNA ligase (EC 6.5.1.2)	1394	
SS08455	Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD and NADP;NAD_consumption;NAD-dependent protein deacetylase of SIR2 family	362	
SS08456	Stress Response;Oxidative stress;NADPH:quinone_oxidoreductase_2;NADPH:quinone oxidoreductase 2	20	
SS08457	Stress Response;Oxidative stress;NADPH:quinone_oxidoreductase_2;Redox-sensing transcriptional regulator QorR	19	
SS08458	Stress Response;Oxidative stress;NADPH:quinone_oxidoreductase_2;Redox-sensing transcriptional regulator QorR, putative	8	
SS08461	Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD and NADP;NAD_regulation;Hypothetical Nudix-like regulator	35	
SS08462	Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD and NADP;NAD_regulation;L-aspartate oxidase (EC 1.4.3.16)	584	
SS08464	Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD and NADP;NAD_regulation;NAD synthetase (EC 6.3.1.5)	1259	
SS08465	Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD and NADP;NAD_regulation;Niacin transporter NiaP	71	
SS08466	Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD and NADP;NAD_regulation;Nicotinamidase (EC 3.5.1.19)	267	
SS08467	Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD and NADP;NAD_regulation;Nicotinamide-nucleotide adenylyltransferase (EC 2.7.7.1)	1	
SS08468	Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD and NADP;NAD_regulation;Nicotinamide-nucleotide adenylyltransferase, NadM family (EC 2.7.7.1)	4	
SS08469	Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD and NADP;NAD_regulation;Nicotinamide-nucleotide adenylyltransferase, NadR family (EC 2.7.7.1)	2	
SS08470	Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD and NADP;NAD_regulation;Nicotinamide phosphoribosyltransferase (EC 2.4.2.12)	35	
SS08471	Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD and NADP;NAD_regulation;Nicotinate-nucleotide adenylyltransferase (EC 2.7.7.18)	192	
SS08472	Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD and NADP;NAD_regulation;Nicotinate phosphoribosyltransferase (EC 2.4.2.11)	557	
SS08473	Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD and NADP;NAD_regulation;Nudix-related transcriptional regulator NrtR	37	
SS08474	Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD and NADP;NAD_regulation;Predicted NAD regulator in Alphaproteobacteria	103	
SS08476	Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD and NADP;NAD_regulation;Quinolinate phosphoribosyltransferase [decarboxylating] (EC 2.4.2.19)	414	
SS08477	Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD and NADP;NAD_regulation;Quinolinate synthetase (EC 2.5.1.72)	517	
SS08478	Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD and NADP;NAD_regulation;Ribosyl nicotinamide transporter, PnuC-like	2	
SS08482	Metabolism of Aromatic Compounds;Peripheral pathways for catabolism of aromatic compounds;Naphtalene_and_antracene_degradation;1,2-dihydroxynaphthalene dioxygenase	6	
SS08483	Metabolism of Aromatic Compounds;Peripheral pathways for catabolism of aromatic compounds;Naphtalene_and_antracene_degradation;2,3-dihydroxy-2,3-dihydro-phenylpropionate dehydrogenase (EC 1.3.1.-)	9	
SS08485	Metabolism of Aromatic Compounds;Peripheral pathways for catabolism of aromatic compounds;Naphtalene_and_antracene_degradation;2-hydroxychromene-2-carboxylate isomerase	480	
SS08486	Metabolism of Aromatic Compounds;Peripheral pathways for catabolism of aromatic compounds;Naphtalene_and_antracene_degradation;Dihydrodiol dehydrogenase (EC 1.3.1.56)	8	
SS08488	Metabolism of Aromatic Compounds;Peripheral pathways for catabolism of aromatic compounds;Naphtalene_and_antracene_degradation;ferredoxin subunit aromatic oxygenase	1	
SS08489	Metabolism of Aromatic Compounds;Peripheral pathways for catabolism of aromatic compounds;Naphtalene_and_antracene_degradation;Naphthalene 1,2-dioxygenase system ferredoxin--NAD(+) reductase component (EC 1.18.1.3)	3	
SS08490	Metabolism of Aromatic Compounds;Peripheral pathways for catabolism of aromatic compounds;Naphtalene_and_antracene_degradation;naphthalene dioxygenase ferredoxin	1	
SS08494	Metabolism of Aromatic Compounds;Peripheral pathways for catabolism of aromatic compounds;Naphtalene_and_antracene_degradation;Salicylaldehyde dehydrogenase (EC 1.2.1.65)	2	
SS08497	Respiration;Sodium Ion-Coupled Energetics;Na+_translocating_decarboxylases_and_related_biotin-dependent_enzymes;Biotin carboxyl carrier protein of methylmalonyl-CoA decarboxylase	17	
SS08498	Respiration;Sodium Ion-Coupled Energetics;Na+_translocating_decarboxylases_and_related_biotin-dependent_enzymes;Biotin carboxyl carrier protein of methylmalonyl-CoA:Pyruvate transcarboxylase	4	
SS08505	Respiration;Sodium Ion-Coupled Energetics;Na+_translocating_decarboxylases_and_related_biotin-dependent_enzymes;Methylmalonyl-CoA decarboxylase, alpha chain (EC 4.1.1.41)	117	
SS08506	Respiration;Sodium Ion-Coupled Energetics;Na+_translocating_decarboxylases_and_related_biotin-dependent_enzymes;Methylmalonyl-CoA decarboxylase, beta chain (EC 4.1.1.41)	1	
SS08508	Respiration;Sodium Ion-Coupled Energetics;Na+_translocating_decarboxylases_and_related_biotin-dependent_enzymes;Methylmalonyl-CoA:Pyruvate transcarboxylase 12S subunit (EC 2.1.3.1)	34	
SS08509	Respiration;Sodium Ion-Coupled Energetics;Na+_translocating_decarboxylases_and_related_biotin-dependent_enzymes;Methylmalonyl-CoA:Pyruvate transcarboxylase 5S subunit (EC 2.1.3.1)	31	
SS08510	Respiration;Sodium Ion-Coupled Energetics;Na+_translocating_decarboxylases_and_related_biotin-dependent_enzymes;Oxaloacetate decarboxylase alpha chain (EC 4.1.1.3)	34	
SS08511	Respiration;Sodium Ion-Coupled Energetics;Na+_translocating_decarboxylases_and_related_biotin-dependent_enzymes;Oxaloacetate decarboxylase beta chain (EC 4.1.1.3)	1	
SS08513	Respiration;Electron donating reactions;Na(+)-translocating_NADH-quinone_oxidoreductase_and_rnf-like_group_of_electron_transport_complexes;Electron transport complex protein RnfA	1	
SS08514	Respiration;Electron donating reactions;Na(+)-translocating_NADH-quinone_oxidoreductase_and_rnf-like_group_of_electron_transport_complexes;Electron transport complex protein RnfB	12	
SS08515	Respiration;Electron donating reactions;Na(+)-translocating_NADH-quinone_oxidoreductase_and_rnf-like_group_of_electron_transport_complexes;Electron transport complex protein RnfC	1	
SS08516	Respiration;Electron donating reactions;Na(+)-translocating_NADH-quinone_oxidoreductase_and_rnf-like_group_of_electron_transport_complexes;Electron transport complex protein RnfD	1	
